geonames_id,osm_id,wikipedia_id,woe_id,name,iso,is_megacity,latitude,longitude
3885456,214194150,13439422,349916,"La Ligua, Valparaíso, Chile",CHL,0,-32.4599967257,-71.2400291358
3874119,214203217,2649968,349951,"Quillota, Valparaíso, Chile",CHL,0,-32.8799710909,-71.2600020769
3882434,214195569,6321618,349923,"Los Andes, Valparaíso, Chile",CHL,0,-32.8295865695,-70.5999906837
3872395,602553765,10556490,349886,"San Antonio, Valparaíso, Chile",CHL,0,-33.5995137342,-71.6099807146
3878456,214234250,13464304,349934,"Nueva Imperial, La Araucanía, Chile",CHL,0,-38.7400268364,-72.9600275082
3882582,214223361,9333963,349922,"Loncoche, La Araucanía, Chile",CHL,0,-39.3700142225,-72.6299959734
3868158,214215644,3349164,349971,"Villarica, La Araucanía, Chile",CHL,0,-39.2800455539,-72.2299945492
0,0,0,0,"Tolten, La Araucanía, Chile",CHL,0,-39.2165905343,-73.2123379776
0,0,0,0,"Lonquimay, La Araucanía, Chile",CHL,0,-38.4333272107,-71.2332853614
3899629,214195857,2810850,349889,"Angol, La Araucanía, Chile",CHL,0,-37.7900073051,-72.7100169288
3894177,214191652,5803703,349903,"Collipulli, La Araucanía, Chile",CHL,0,-37.959971091,-72.4300081804
3868326,214226998,0,349970,"Victoria, La Araucanía, Chile",CHL,0,-38.2395405897,-72.3400136736
3896774,214185007,13313792,349985,"Carahue, La Araucanía, Chile",CHL,0,-38.7094860649,-73.1699888526
3870011,214193782,297962,349871,"Temuco, La Araucanía, Chile",CHL,0,-38.7300016085,-72.5799990251
3883629,214220074,8440408,349918,"La Union, Los Ríos, Chile",CHL,0,-40.2899580701,-73.0899678972
3873145,214185722,10523423,349955,"Rio Bueno, Los Ríos, Chile",CHL,0,-40.340032533,-72.9600275082
0,0,0,0,"Los Lagos, Los Ríos, Chile",CHL,0,-39.8495198377,-72.8299837664
3893532,214215898,2989381,349879,"Coronel, Bío-Bío, Chile",CHL,0,-37.029950339,-73.1600153012
3870282,0,1148123,350401,"Talcahuano, Bío-Bío, Chile",CHL,0,-36.7166878064,-73.1166587745
0,0,0,0,"Quirihue, Bío-Bío, Chile",CHL,0,-36.2800219536,-72.5300020769
3892892,214183590,19837214,349909,"Curanilahue, Bío-Bío, Chile",CHL,0,-37.4800003878,-73.3400043149
0,0,0,0,"Santa Barbara, Bío-Bío, Chile",CHL,0,-37.6700146294,-72.0199815284
3881276,214194166,6310856,349926,"Lota, Bío-Bío, Chile",CHL,0,-37.0895849419,-73.1600153012
3883457,214233604,15197996,349920,"Lebu, Bío-Bío, Chile",CHL,0,-37.6095532036,-73.649985394
0,0,0,350092,"Pichilemu, Libertador General Bernardo O'Higgins, Chile",CHL,0,-34.3800345675,-71.9999827491
0,0,0,349961,"San Fernando, Libertador General Bernardo O'Higgins, Chile",CHL,0,-34.5800223605,-70.98996688
3874930,214196767,2242900,349946,"Puerto Varas, Los Lagos, Chile",CHL,0,-41.3299979464,-72.9899998389
3897334,214191088,13853832,349893,"Calbuco, Los Lagos, Chile",CHL,0,-41.752201071,-73.1415910562
3896218,0,2555479,349897,"Castro, Los Lagos, Chile",CHL,0,-42.4807615869,-73.7623341525
0,0,0,350006,"Chonchi, Los Lagos, Chile",CHL,0,-42.6100231743,-73.8099497901
0,0,0,350115,"Quellon, Los Lagos, Chile",CHL,0,-43.0996056938,-73.5999884457
3883167,214211178,1021981,349921,"Linares, Maule, Chile",CHL,0,-35.8399971326,-71.5899819353
3896105,214206410,5272763,349898,"Cauquenes, Maule, Chile",CHL,0,-35.9600414848,-72.3199890561
3893726,50029329,5274546,349905,"Constitucion, Maule, Chile",CHL,0,-35.3295890109,-72.4199829526
0,0,0,0,"Kulusuk, Kommuneqarfik Sermersooq, Greenland",GRL,0,65.5665779817,-37.1833223893
3421193,0,0,472852,"Paamiut, Kommuneqarfik Sermersooq, Greenland",GRL,0,62.0041023714,-49.6350701181
0,0,0,0,"Ittoqqortoormiit, Kommuneqarfik Sermersooq, Greenland",GRL,0,70.4833579704,-21.9666542984
0,0,0,0,"Timmiarmiut, Kommune Kujalleq, Greenland",GRL,0,62.5332747591,-42.2167102474
3420846,0,3599990,472998,"Qaqortoq, Kommune Kujalleq, Greenland",GRL,0,60.7289097287,-46.0364116838
0,0,0,0,"Kangerlussuaq, Qeqqata Kommunia, Greenland",GRL,0,67.0141224856,-50.7099092467
0,0,0,0,"Nord, Nationalparken, Greenland",GRL,0,81.7166257927,-17.8000352391
0,0,0,0,"Qeqertasuaq, Qaasuitsup Kommunia, Greenland",GRL,0,69.2441639058,-53.565238538
3420768,0,0,472839,"Qasigiannguit, Qaasuitsup Kommunia, Greenland",GRL,0,68.8192701441,-51.1785185382
0,0,0,0,"Nuussuaq, Qaasuitsup Kommunia, Greenland",GRL,0,74.1209687169,-57.0673605051
3423146,381460254,295704,472886,"Ilulissat, Qaasuitsup Kommunia, Greenland",GRL,0,69.216665262,-51.099966473
2259655,0,1840615,1280147,"Impfondo, Likouala, Congo (Brazzaville)",COG,0,1.64037660614,18.0400251858
2255304,0,3426763,1282309,"Sembe, Sangha, Congo (Brazzaville)",COG,0,1.64037660614,14.5800296617
0,0,0,0,"Moloundou, Sangha, Congo (Brazzaville)",COG,0,2.03373760875,15.2166833076
2463679,165995726,3558276,948092,"Kerkira, Ionioi Nisoi, Greece",GRC,0,39.615422993,19.9147427965
255274,154089041,0,959973,"Piraiévs, Attiki, Greece",GRC,0,37.9500207713,23.6999897855
252601,154562740,483424,963641,"Tripoli, Peloponnisos, Greece",GRC,0,37.5091432892,22.3793985582
253394,161658541,0,954854,"Sparti, Peloponnisos, Greece",GRC,0,37.0737176707,22.4296797269
265560,135519929,1067654,945035,"Agrinio, Dytiki Ellada, Greece",GRC,0,38.6217627147,21.4077266019
255229,193702230,945735,960013,"Pirgos, Dytiki Ellada, Greece",GRC,0,37.6837321157,21.4499979235
255683,62221032,470691,959401,"Patra, Dytiki Ellada, Greece",GRC,0,38.2300036815,21.7299808336
251833,135531710,422886,950483,"Volos, Thessalia, Greece",GRC,0,39.3699599396,22.9500097236
258576,57549546,18490,955058,"Larissa, Thessalia, Greece",GRC,0,39.6304091584,22.420016234
261779,139314748,302624,950482,"Ioanina, Ipeiros, Greece",GRC,0,39.66790041,20.8508613675
256866,166010953,181549,957507,"Mitilini, Voreio Aigaio, Greece",GRC,0,39.1104150584,26.5546475817
259973,303623922,3866016,953167,"Hios, Voreio Aigaio, Greece",GRC,0,38.3681089468,26.135810098
260133,42203027,171288,948031,"Chalkida, Stereá Elláda, Greece",GRC,0,38.4639945669,23.6123982327
260114,31376615,59739,948008,"Hania, Kriti, Greece",GRC,0,35.5122109162,24.0155777575
253759,31376605,516016,961729,"Sitia, Kriti, Greece",GRC,0,35.2004211619,26.0985513903
735914,57553013,741019,945084,"Katerini, Kentriki Makedonia, Greece",GRC,0,40.2723338003,22.50249182
734330,136904436,302619,961691,"Seres, Kentriki Makedonia, Greece",GRC,0,41.0859792267,23.5497147204
735861,137704920,234317,948017,"Kavala, Anatoliki Makedonia kai Thraki, Greece",GRC,0,40.941211132,24.401760362
736928,139260064,1749399,945294,"Alexandroupoli, Anatoliki Makedonia kai Thraki, Greece",GRC,0,40.8486193654,25.8744097819
733840,137705481,461208,949298,"Xanthi, Anatoliki Makedonia kai Thraki, Greece",GRC,0,41.1417897736,24.8835867907
0,0,0,950387,"Ermoupoli, Notio Aigaio, Greece",GRC,0,37.4504130239,24.9332995185
259245,28490587,0,954124,"Kos, Notio Aigaio, Greece",GRC,0,36.8937286571,27.2888146553
400666,126244310,2694874,961265,"Rodos, Notio Aigaio, Greece",GRC,0,36.4412239777,28.2225044339
615532,160257516,44293,1962543,"Batumi, Ajaria, Georgia",GEO,0,41.6000046988,41.6300064685
612366,182620747,219975,1965201,"Poti, Samegrelo-Zemo Svaneti, Georgia",GEO,0,42.155655537,41.6716059965
613607,218730242,427446,1963698,"Kutaisi, Imereti, Georgia",GEO,0,42.2499908641,42.7299910062
0,0,0,1966903,"Rustavi, Kvemo Kartli, Georgia",GEO,0,41.5703682648,45.050004434
6940391,0,0,0,"Tskhinvali, Shida Kartli, Georgia",GEO,0,42.2324983918,43.9750312895
89570,0,766855,1979127,"Zakho, Dihok, Iraq",IRQ,0,37.1445402212,42.6872029203
95446,599019138,2480981,1979432,"Irbil, Arbil, Iraq",IRQ,1,36.1790435985,44.0086209704
0,0,0,1978501,"Tall Afar, Ninawa, Iraq",IRQ,0,36.3759824819,42.4497497139
90150,0,0,0,"Tikrit, Sala ad-Din, Iraq",IRQ,0,34.5970471385,43.676961628
295530,0,312755,1967144,"Beer Sheva, HaDarom, Israel",ISR,0,31.2500162954,34.8300080961
294801,278476244,55606,1967449,"Haifa, Haifa, Israel",ISR,1,32.8204113963,34.980024779
294098,278477461,21702,1967735,"Nazareth, HaZafon, Israel",ISR,0,32.7039843944,35.2955093981
94824,245952169,210957,1979497,"Karbala, Karbala', Iraq",IRQ,0,32.6149200633,44.0244856352
339734,298296167,2355626,1481756,"Debre Birhan, Amhara, Ethiopia",ETH,0,9.68037680963,39.5300312894
342641,0,2168304,1481398,"Bati, Amhara, Ethiopia",ETH,0,11.1837475779,40.0165648995
0,0,0,1313084,"Adigrat, Tigray, Ethiopia",ETH,0,14.2804319447,39.4699832751
344420,298296175,310208,1313280,"Aksum, Tigray, Ethiopia",ETH,0,14.1304152618,38.7200032133
325780,237524640,2571812,1320946,"Yirga Alem, Southern Nations, Nationalities and Peoples, Ethiopia",ETH,0,6.75042645154,38.4099962959
0,0,0,0,"Hosaina, Southern Nations, Nationalities and Peoples, Ethiopia",ETH,0,7.55037762342,37.8500304756
338998,298296169,2168419,1315468,"Dila, Southern Nations, Nationalities and Peoples, Ethiopia",ETH,0,6.41042136528,38.3100023995
336372,283675670,0,1316517,"Giyon, Addis Ababa, Ethiopia",ETH,0,8.53042116183,37.9700231514
335288,266775102,2168459,1316992,"Hagere Hiywet, Addis Ababa, Ethiopia",ETH,0,8.98039369602,37.8500304756
0,0,0,56013543,"Nekemte, Addis Ababa, Ethiopia",ETH,0,9.0904644968,36.5300076892
0,0,0,56013543,"Asela, Addis Ababa, Ethiopia",ETH,0,7.95040488579,39.1399259021
328689,298296165,1154353,1482786,"Shashemene, Addis Ababa, Ethiopia",ETH,0,7.20039898572,38.590036986
339448,0,0,1315282,"Dembi Dolo, Addis Ababa, Ethiopia",ETH,0,8.5337284535,34.7999840889
336496,0,14353934,1316453,"Gimbi, Addis Ababa, Ethiopia",ETH,0,9.16702313124,35.833306029
343292,0,2571599,1313715,"Asosa, Benshangul-Gumaz, Ethiopia",ETH,0,10.0669940378,34.5333336983
333795,298290931,1608291,1317599,"Jijiga, Somali, Ethiopia",ETH,0,9.35042278944,42.7899873441
2826287,24486765,110513,697654,"Stralsund, Mecklenburg-Vorpommern, Germany",DEU,0,54.3004181103,13.1000166409
2844588,25499860,106296,689776,"Rostock, Mecklenburg-Vorpommern, Germany",DEU,0,54.0703804719,12.1499971096
636464,30969783,784357,573225,"Sodankylä, Lapland, Finland",FIN,0,67.4170593457,26.6000194893
653272,30969651,11127093,567214,"Kemijarvi, Lapland, Finland",FIN,0,66.6666658724,27.4166621488
655194,82989938,258746,566473,"Jyväskylä, Central Finland, Finland",FIN,0,62.2603456819,25.7499938545
650224,30969492,305773,568301,"Kuopio, Eastern Finland, Finland",FIN,0,62.894286315,27.6949397367
0,0,0,0,"Kokkola, Western Finland, Finland",FIN,0,63.8332987662,23.1166662178
649360,30969494,305764,568632,"Lahti, Päijänne Tavastia, Finland",FIN,0,60.9938596793,25.6649344469
648900,30969531,252753,568782,"Lappeenranta, South Karelia, Finland",FIN,0,61.0670593456,28.1833336982
637292,53211431,49553,572927,"Savonlinna, Southern Savonia, Finland",FIN,0,61.8666229443,28.8833426501
655808,30969521,310918,566238,"Joensuu, North Karelia, Finland",FIN,0,62.5999890331,29.7666479072
633679,21847490,48672,574224,"Turku, Finland Proper, Finland",FIN,0,60.4538668001,22.2549617093
640999,21640149,372509,571609,"Pori, Satakunta, Finland",FIN,0,61.4788946728,21.7749393297
0,0,0,0,"Porvoo, Eastern Uusimaa, Finland",FIN,0,60.4003558544,25.666019652
608679,0,0,2260713,"Oktyabrsk, Aqtöbe, Kazakhstan",KAZ,0,49.4730641877,57.4449067778
0,0,0,0,"Algha, Aqtöbe, Kazakhstan",KAZ,0,49.9031671337,57.3349910063
610386,0,0,2264251,"Bayghanin, Aqtöbe, Kazakhstan",KAZ,0,48.6916906932,55.8739949125
609924,0,0,2264368,"Embi, Aqtöbe, Kazakhstan",KAZ,0,48.8267728873,58.1441922596
609404,0,15134734,2264538,"Khromtau, Aqtöbe, Kazakhstan",KAZ,0,50.2699406119,58.4499617094
1516601,0,0,2263982,"Zhetiqara, Qostanay, Kazakhstan",KAZ,0,52.1929756867,61.2399206124
1522348,0,0,2264562,"Komsomolets, Qostanay, Kazakhstan",KAZ,0,53.7505550325,62.0502070708
1518139,0,0,2264950,"Tobol, Qostanay, Kazakhstan",KAZ,0,52.6980094595,62.5749295643
1519924,0,0,2261249,"Qusmuryn, Qostanay, Kazakhstan",KAZ,0,52.4579982698,64.5999739165
1526193,299982128,1890189,2255955,"Arqalyq, Qostanay, Kazakhstan",KAZ,0,50.2418027945,66.897611449
1519928,448814768,2262715,2265127,"Oostanay, Qostanay, Kazakhstan",KAZ,0,53.2208974397,63.6283019601
1516519,0,0,2264041,"Zhosaly, Qyzylorda, Kazakhstan",KAZ,0,45.4877260529,64.0780419503
1524801,0,0,2257072,"Shieli, Qyzylorda, Kazakhstan",KAZ,0,44.1670056346,66.7500235584
0,0,0,2264637,"Baykonur, Qyzylorda, Kazakhstan",KAZ,0,45.6913570344,63.2413488351
608915,253729284,0,2264663,"Makhambet, Atyrau, Kazakhstan",KAZ,0,47.6713653759,51.579786742
610445,0,0,2256236,"Balyqshy, Atyrau, Kazakhstan",KAZ,0,47.0665960887,51.8665909412
610132,473381338,22077005,2256992,"Chapaev, West Kazakhstan, Kazakhstan",KAZ,0,50.1914957877,51.1449295642
609953,473372461,22077435,2264360,"Zhanibek, West Kazakhstan, Kazakhstan",KAZ,0,49.4276406037,46.8772314034
610613,430703738,22077308,2264138,"Aqsay, West Kazakhstan, Kazakhstan",KAZ,0,51.1714359732,53.0348917224
1524296,303908697,0,2257426,"Esil, Aqmola, Kazakhstan",KAZ,0,51.9569694205,66.377488158
1524606,410079696,0,2264337,"Derzhavinsk, Aqmola, Kazakhstan",KAZ,0,51.1020603629,66.3074665923
0,0,0,2265056,"Zhaltyr, Aqmola, Kazakhstan",KAZ,0,51.6324155875,69.8327811268
1521230,0,0,2264665,"Makinsk, Aqmola, Kazakhstan",KAZ,0,52.6403643993,70.4099551991
1526271,0,0,2255891,"Aqsu, Aqmola, Kazakhstan",KAZ,0,52.4501951285,71.9597314035
1516527,0,0,2265094,"Zholymbet, Aqmola, Kazakhstan",KAZ,0,51.7502378531,71.7098758534
1524302,0,0,2257420,"Erymentau, Aqmola, Kazakhstan",KAZ,0,51.630322692,73.1049328195
1526038,303913171,8504041,2264212,"Atbasar, Aqmola, Kazakhstan",KAZ,0,51.8218872265,68.3477038156
1522203,241542056,460679,2258896,"Kokshetau, Aqmola, Kazakhstan",KAZ,0,53.2999882193,69.4199897856
1519563,0,0,2264832,"Saryshaghan, Qaraghandy, Kazakhstan",KAZ,0,46.1195479523,73.6191133208
1519935,0,0,2261225,"Qarazhal, Qaraghandy, Kazakhstan",KAZ,0,48.0252714224,70.7999055571
1526041,0,11250345,2264211,"Atasu, Qaraghandy, Kazakhstan",KAZ,0,48.6903212678,71.6499311919
1518262,0,2733334,2264939,"Temirtau, Qaraghandy, Kazakhstan",KAZ,0,50.0650177196,72.9649930409
1516589,0,512247,2264363,"Zhezqazghan, Qaraghandy, Kazakhstan",KAZ,0,47.7799892365,67.770012979
1519934,0,0,2264504,"Qarqaraly, Qaraghandy, Kazakhstan",KAZ,0,49.4249017528,75.4648921294
1525798,0,9109209,2256224,"Balqash, Qaraghandy, Kazakhstan",KAZ,0,46.8532240998,74.9502465402
1521401,0,0,0,"Kishkenekol, North Kazakhstan, Kazakhstan",KAZ,0,53.6367635286,72.3414135324
1522035,0,0,2264588,"Tayynsha, North Kazakhstan, Kazakhstan",KAZ,0,53.8481201366,69.7637930897
1525014,0,0,2256891,"Bulaevo, North Kazakhstan, Kazakhstan",KAZ,0,54.9053165885,70.4399792062
1520172,241370339,159583,2260979,"Petropavlovsk, North Kazakhstan, Kazakhstan",KAZ,0,54.8799951366,69.2200019927
1523768,481045720,0,2257422,"Ertis, Pavlodar, Kazakhstan",KAZ,0,53.3453084504,75.4499059641
1523662,0,0,2264424,"Kachiry, Pavlodar, Kazakhstan",KAZ,0,53.0803633821,76.0899702544
1517060,0,3891580,2265046,"Zaysan, East Kazakhstan, Kazakhstan",KAZ,0,47.4752274771,84.8598225494
1516438,0,12057879,2265108,"Zyryanovsk, East Kazakhstan, Kazakhstan",KAZ,0,49.7452697948,84.2548465565
1521370,0,4312893,2259862,"Ridder, East Kazakhstan, Kazakhstan",KAZ,0,50.3553875927,83.514943399
1519275,0,0,2264314,"Shar, East Kazakhstan, Kazakhstan",KAZ,0,49.6003174022,81.0549385162
1517721,0,0,2264985,"Urzhar, East Kazakhstan, Kazakhstan",KAZ,0,47.1001857697,81.6048274322
1525988,0,3650952,2264216,"Ayakoz, East Kazakhstan, Kazakhstan",KAZ,0,47.964732482,80.4297053619
1519691,0,18659700,2264823,"Sarqan, Almaty, Kazakhstan",KAZ,0,45.4203399852,79.9149047434
1517637,0,22929169,2264995,"Ushtobe, Almaty, Kazakhstan",KAZ,0,45.2653365266,77.9699588612
0,0,0,2255777,"Shonzhy, Almaty, Kazakhstan",KAZ,0,43.5420825389,79.4702807199
1519948,0,0,2261207,"Qapshaghay, Almaty, Kazakhstan",KAZ,0,43.8843872264,77.068721882
0,0,0,2264762,"Otar, Almaty, Kazakhstan",KAZ,0,43.5345894562,75.2138996978
1518542,241679356,3633879,2262387,"Taldyqorghan, Almaty, Kazakhstan",KAZ,0,45.000003885,78.4000101307
0,0,0,2245171,"Qomsheh, Esfahan, Iran",IRN,0,32.0114943634,51.8597179757
0,0,0,2232705,"Kashan, Esfahan, Iran",IRN,0,33.9804181102,51.5799934477
0,0,0,0,"Khomeini Shahr, Esfahan, Iran",IRN,0,32.7004187205,51.4699743233
0,0,0,2254910,"Marv Dasht, Fars, Iran",IRN,0,29.8014483836,52.8214680571
134721,0,0,2227033,"Fasa, Fars, Iran",IRN,0,28.9718349396,53.6714936918
132938,32827285,3013890,2228976,"Gonbad-e Kavus, Golestan, Iran",IRN,0,37.2518204946,55.1714538155
132892,32675016,84622,2217763,"Gorgan, Golestan, Iran",IRN,0,36.8303475129,54.4800231515
143534,26605294,804004,2254319,"Amol, Mazandaran, Iran",IRN,0,36.4713254995,52.3633048084
116996,32674103,4821319,2255150,"Sari, Mazandaran, Iran",IRN,0,36.5503904409,53.1000040271
135423,0,0,0,"Shahrud, Semnan, Iran",IRN,0,36.4228788442,54.9628877348
116402,32675861,1746885,2255163,"Semnan, Semnan, Iran",IRN,0,35.5547922964,53.3743025297
112214,0,0,2255289,"Varamin, Tehran, Iran",IRN,0,35.3165897817,51.6466043689
128747,234526006,978698,2254777,"Karaj, Tehran, Iran",IRN,1,35.8003587026,50.9700048409
124620,32827436,291952,2254917,"Masjed Soleyman, Khuzestan, Iran",IRN,0,31.9799975779,49.2999259021
140951,0,1851297,2254427,"Behbehan, Khuzestan, Iran",IRN,0,30.5818141876,50.2614692778
0,0,0,2254547,"Dezful, Khuzestan, Iran",IRN,0,32.3803865753,48.4700023995
140044,32663077,1968927,2254458,"Borujerd, Lorestan, Iran",IRN,0,33.9199566844,48.8000080961
127349,32662803,1854112,2254824,"Khorramabad, Lorestan, Iran",IRN,0,33.4804227895,48.3500097237
130802,32663693,0,2254714,"Ilam, Ilam, Iran",IRN,0,33.6304136343,46.4300235583
98245,0,0,1979452,"Az Aubayr, Al-Basrah, Iraq",IRQ,0,30.3891644481,47.7079817289
98530,248689519,205704,1979433,"As Samawah, Al-Muthannia, Iraq",IRQ,0,31.309857604,45.2802746163
99762,248421092,561657,1973057,"Ad Diwaniyah, Al-Qadisiyah, Iraq",IRQ,0,31.9889376007,44.9239656156
98622,0,0,1979441,"Ash Shatrah, Dhi-Qar, Iraq",IRQ,0,31.4175254507,46.1772224516
98854,248690226,200600,1979424,"An Nasiriyah, Dhi-Qar, Iraq",IRQ,0,31.0429488312,46.2675528552
99608,248700950,0,1970699,"Al Amarah, Maysan, Iraq",IRQ,0,31.8416080923,47.151168171
99131,599473544,0,1979403,"Al Kut, Wasit, Iraq",IRQ,0,32.4907157583,45.830370238
116667,32637964,3941336,2255157,"Saveh, Markazi, Iran",IRN,0,35.0218274119,50.3314391671
143127,32638441,1131360,2254333,"Arak, Markazi, Iran",IRN,0,34.0804120067,49.7000048409
125185,32675974,1170333,2254891,"Malayer, Hamadan, Iran",IRN,0,34.3199839468,48.8499792061
111453,32828378,1865652,2255311,"Zanjan, Zanjan, Iran",IRN,0,36.6700213817,48.5000264067
609906,0,3447250,2257450,"Fort Shevchenko, Mangghystau, Kazakhstan",KAZ,0,44.517061787,50.266636921
0,0,0,2263839,"Zhangaozen, Mangghystau, Kazakhstan",KAZ,0,43.3003918651,52.8000223377
0,0,0,0,"Orumiyeh, West Azarbaijan, Iran",IRN,0,37.5299947297,44.9999816475
125446,32673155,1444303,2247978,"Mahabad, West Azarbaijan, Iran",IRN,0,36.7703770132,45.7200410551
126972,0,0,2254837,"Khvoy, West Azarbaijan, Iran",IRN,0,38.5303987824,44.9700093168
144616,30115598,7890260,2254288,"Ahar, East Azarbaijan, Iran",IRN,0,38.4829081411,47.0629048246
0,0,0,0,"Maragheh, East Azarbaijan, Iran",IRN,0,37.4203890168,46.2200105375
0,0,0,0,"Qasr-e Shirin, Kermanshah, Iran",IRN,0,34.5123753042,45.5772073962
117574,32663649,599850,2255130,"Sanandaj, Kordestan, Iran",IRN,0,35.300001647,47.0200133858
140521,235270740,3274971,2254441,"Bijar, Kordestan, Iran",IRN,0,35.8740751333,47.5936734607
98463,248441053,653537,1979435,"As Sulaymaniyah, As-Sulaymaniyah, Iraq",IRQ,0,35.5612776886,45.43085974
93709,0,21877998,1979515,"Mandali, Diyala, Iraq",IRQ,0,33.7436108592,45.5463565662
97990,0,377209,1972294,"Baqubah, Diyala, Iraq",IRQ,0,33.7476416209,44.6572635486
0,0,0,0,"Yazdan, South Khorasan, Iran",IRN,0,33.5064935496,60.8937918689
122285,32675715,377427,2255001,"Neyshabur, Razavi Khorasan, Iran",IRN,0,36.2200230093,58.8200166411
1159362,280785801,5089193,2255277,"Torbat-e Jam, Razavi Khorasan, Iran",IRN,0,35.2233396597,60.612878783
119115,265555072,2068667,2255069,"Quchan, Razavi Khorasan, Iran",IRN,0,37.1118290396,58.5014831124
