fid,woeid,iso,places,foundry
1647,34820390,MA,-1,http://www.missionintegers.com/
1649,34820392,MA,0,http://www.missionintegers.com/
1655,34820394,MA,15,http://www.missionintegers.com/
1656,34820396,MA,15,http://www.missionintegers.com/
1658,34820398,MA,-1,http://www.missionintegers.com/
1662,34820400,MA,15,http://www.missionintegers.com/
1665,34820402,MA,20,http://www.missionintegers.com/
1666,34820404,MA,15,http://www.missionintegers.com/
1667,34820406,MA,0,http://www.missionintegers.com/
1672,34820408,DZ,20,http://www.missionintegers.com/
1674,34820410,MA,15,http://www.missionintegers.com/
1675,34820412,MA,15,http://www.missionintegers.com/
1677,34820414,MA,-1,http://www.missionintegers.com/
1678,34820416,MA,15,http://www.missionintegers.com/
1679,34820418,MA,20,http://www.missionintegers.com/
1686,34820420,MR,20,http://www.missionintegers.com/
1691,34820422,ML,20,http://www.missionintegers.com/
1692,34820424,ML,20,http://www.missionintegers.com/
1695,34820426,BF,15,http://www.missionintegers.com/
1696,34820428,BF,20,http://www.missionintegers.com/
1697,34820430,GM,-1,http://www.missionintegers.com/
1698,34820432,SN,15,http://www.missionintegers.com/
1699,34820434,GM,15,http://www.missionintegers.com/
1700,34820436,ML,20,http://www.missionintegers.com/
1701,34820438,GM,20,http://www.missionintegers.com/
1705,34820440,SN,15,http://www.missionintegers.com/
1707,34820442,ML,20,http://www.missionintegers.com/
1710,34820444,BF,20,http://www.missionintegers.com/
1711,34820446,GH,20,http://www.missionintegers.com/
1713,34820448,GN,20,http://www.missionintegers.com/
1716,34820450,TG,15,http://www.missionintegers.com/
1719,34820452,CI,20,http://www.missionintegers.com/
1721,34820454,SL,20,http://www.missionintegers.com/
1740,34820456,CI,20,http://www.missionintegers.com/
1741,34820458,CI,20,http://www.missionintegers.com/
1742,34820460,CI,-1,http://www.missionintegers.com/
1744,34820462,CI,-1,http://www.missionintegers.com/
1749,34820464,GH,20,http://www.missionintegers.com/
1751,34820466,LR,15,http://www.missionintegers.com/
1752,34820468,ES,15,http://www.missionintegers.com/
1755,34820470,ES,2,http://www.missionintegers.com/
1756,34820472,ES,5,http://www.missionintegers.com/
1757,34820474,ES,-1,http://www.missionintegers.com/
1758,34820476,MA,20,http://www.missionintegers.com/
1761,34820478,GN,20,http://www.missionintegers.com/
1762,34820480,MA,20,http://www.missionintegers.com/
1768,34820482,VE,-1,http://www.missionintegers.com/
1769,34820484,CO,20,http://www.missionintegers.com/
1772,34820486,CO,20,http://www.missionintegers.com/
1778,34820488,VE,0,http://www.missionintegers.com/
1779,34820490,VE,-1,http://www.missionintegers.com/
1780,34820492,TT,20,http://www.missionintegers.com/
1781,34820494,VE,20,http://www.missionintegers.com/
1782,34820496,VE,15,http://www.missionintegers.com/
1783,34820498,VE,20,http://www.missionintegers.com/
1787,34820500,VE,20,http://www.missionintegers.com/
1792,34820502,VE,15,http://www.missionintegers.com/
1793,34820504,TT,20,http://www.missionintegers.com/
1799,34820506,VE,20,http://www.missionintegers.com/
1802,34820508,VE,0,http://www.missionintegers.com/
1804,34820510,VE,15,http://www.missionintegers.com/
1806,34820512,VE,15,http://www.missionintegers.com/
1807,34820514,VE,20,http://www.missionintegers.com/
1809,34820516,VE,0,http://www.missionintegers.com/
1811,34820518,VE,-1,http://www.missionintegers.com/
1815,34820520,VE,-1,http://www.missionintegers.com/
1823,34820522,VE,-1,http://www.missionintegers.com/
1826,34820524,VE,-1,http://www.missionintegers.com/
1829,34820526,CO,20,http://www.missionintegers.com/
1832,34820528,VE,20,http://www.missionintegers.com/
1844,34820530,CO,15,http://www.missionintegers.com/
1845,34820532,GF,20,http://www.missionintegers.com/
1846,34820534,CO,15,http://www.missionintegers.com/
1849,34820536,CO,20,http://www.missionintegers.com/
1853,34820538,US,20,http://www.missionintegers.com/
1854,34820540,US,15,http://www.missionintegers.com/
1857,34820542,US,6,http://www.missionintegers.com/
1858,34820544,US,20,http://www.missionintegers.com/
1864,34820546,US,15,http://www.missionintegers.com/
1871,34820548,US,20,http://www.missionintegers.com/
1872,34820550,US,20,http://www.missionintegers.com/
1876,34820552,US,6,http://www.missionintegers.com/
1879,34820554,US,20,http://www.missionintegers.com/
1880,34820556,US,20,http://www.missionintegers.com/
1884,34820558,US,6,http://www.missionintegers.com/
1888,34820560,US,6,http://www.missionintegers.com/
1889,34820562,US,15,http://www.missionintegers.com/
1893,34820564,US,20,http://www.missionintegers.com/
1897,34820566,US,15,http://www.missionintegers.com/
1901,34820568,US,15,http://www.missionintegers.com/
1903,34820570,US,15,http://www.missionintegers.com/
1905,34820572,US,15,http://www.missionintegers.com/
1906,34820574,US,20,http://www.missionintegers.com/
1915,34820576,US,20,http://www.missionintegers.com/
1916,34820578,US,20,http://www.missionintegers.com/
1922,34820580,US,15,http://www.missionintegers.com/
1927,34820582,US,6,http://www.missionintegers.com/
1928,34820584,US,15,http://www.missionintegers.com/
1930,34820586,US,20,http://www.missionintegers.com/
1932,34820588,US,20,http://www.missionintegers.com/
1933,34820590,US,6,http://www.missionintegers.com/
1937,34820592,US,15,http://www.missionintegers.com/
1941,34820594,US,15,http://www.missionintegers.com/
1942,34820596,US,5,http://www.missionintegers.com/
1947,34820598,US,20,http://www.missionintegers.com/
1954,34820600,US,20,http://www.missionintegers.com/
1955,34820602,US,20,http://www.missionintegers.com/
1957,34820604,US,6,http://www.missionintegers.com/
1958,34820606,US,6,http://www.missionintegers.com/
1959,34820608,US,15,http://www.missionintegers.com/
1961,34820610,US,15,http://www.missionintegers.com/
1966,34820612,US,5,http://www.missionintegers.com/
1977,34820614,US,20,http://www.missionintegers.com/
1978,34820616,US,6,http://www.missionintegers.com/
1980,34820618,US,6,http://www.missionintegers.com/
1983,34820620,US,15,http://www.missionintegers.com/
1986,34820622,US,15,http://www.missionintegers.com/
1989,34820624,US,6,http://www.missionintegers.com/
1994,34820626,US,6,http://www.missionintegers.com/
2007,34820628,US,20,http://www.missionintegers.com/
2008,34820630,US,15,http://www.missionintegers.com/
2013,34820632,US,15,http://www.missionintegers.com/
2014,34820634,US,6,http://www.missionintegers.com/
2017,34820636,US,20,http://www.missionintegers.com/
2021,34820638,US,20,http://www.missionintegers.com/
2023,34820640,US,6,http://www.missionintegers.com/
2025,34820642,US,20,http://www.missionintegers.com/
2026,34820644,US,6,http://www.missionintegers.com/
2029,34820646,US,6,http://www.missionintegers.com/
2031,34820648,US,20,http://www.missionintegers.com/
2033,34820650,US,6,http://www.missionintegers.com/
2036,34820652,US,6,http://www.missionintegers.com/
2040,34820654,US,6,http://www.missionintegers.com/
2043,34820656,US,15,http://www.missionintegers.com/
2044,34820658,US,6,http://www.missionintegers.com/
2047,34820660,US,15,http://www.missionintegers.com/
2049,34820662,US,20,http://www.missionintegers.com/
2054,34820664,US,20,http://www.missionintegers.com/
2055,34820666,US,6,http://www.missionintegers.com/
2058,34820668,US,20,http://www.missionintegers.com/
2059,34820670,US,6,http://www.missionintegers.com/
2060,34820672,US,-1,http://www.missionintegers.com/
2071,34820674,US,20,http://www.missionintegers.com/
2086,34820676,US,20,http://www.missionintegers.com/
2087,34820678,US,20,http://www.missionintegers.com/
2088,34820680,US,15,http://www.missionintegers.com/
2091,34820682,US,2,http://www.missionintegers.com/
2092,34820684,US,15,http://www.missionintegers.com/
2096,34820686,US,15,http://www.missionintegers.com/
2101,34820688,US,15,http://www.missionintegers.com/
2102,34820690,US,20,http://www.missionintegers.com/
2104,34820692,US,5,http://www.missionintegers.com/
2105,34820694,US,15,http://www.missionintegers.com/
2108,34820696,US,20,http://www.missionintegers.com/
2112,34820698,US,15,http://www.missionintegers.com/
2116,34820700,US,15,http://www.missionintegers.com/
2118,34820702,US,15,http://www.missionintegers.com/
2119,34820704,US,15,http://www.missionintegers.com/
2122,34820706,US,5,http://www.missionintegers.com/
2127,34820708,MX,20,http://www.missionintegers.com/
2129,34820710,HT,20,http://www.missionintegers.com/
2133,34820712,PR,15,http://www.missionintegers.com/
2134,34820714,DO,20,http://www.missionintegers.com/
2139,34820716,MF,6,http://www.missionintegers.com/
2143,34820718,KN,20,http://www.missionintegers.com/
2148,34820720,HN,15,http://www.missionintegers.com/
2149,34820722,HN,20,http://www.missionintegers.com/
2152,34820724,BB,20,http://www.missionintegers.com/
2159,34820726,US,20,http://www.missionintegers.com/
2160,34820728,US,15,http://www.missionintegers.com/
2161,34820730,US,20,http://www.missionintegers.com/
2166,34820732,US,6,http://www.missionintegers.com/
2169,34820734,US,6,http://www.missionintegers.com/
2170,34820736,US,20,http://www.missionintegers.com/
2179,34820738,US,20,http://www.missionintegers.com/
2184,34820740,US,20,http://www.missionintegers.com/
2185,34820742,US,15,http://www.missionintegers.com/
2188,34820744,US,20,http://www.missionintegers.com/
2193,34820746,US,20,http://www.missionintegers.com/
2195,34820748,US,20,http://www.missionintegers.com/
2197,34820750,US,20,http://www.missionintegers.com/
2198,34820752,US,5,http://www.missionintegers.com/
2204,34820754,US,15,http://www.missionintegers.com/
2208,34820756,US,6,http://www.missionintegers.com/
2210,34820758,US,20,http://www.missionintegers.com/
2211,34820760,US,15,http://www.missionintegers.com/
2213,34820762,US,6,http://www.missionintegers.com/
2215,34820764,US,20,http://www.missionintegers.com/
2216,34820766,US,15,http://www.missionintegers.com/
2222,34820768,US,6,http://www.missionintegers.com/
2225,34820770,US,15,http://www.missionintegers.com/
2228,34820772,US,6,http://www.missionintegers.com/
2233,34820774,US,6,http://www.missionintegers.com/
2236,34820776,US,-1,http://www.missionintegers.com/
2244,34820778,US,15,http://www.missionintegers.com/
2246,34820780,US,20,http://www.missionintegers.com/
2249,34820782,US,6,http://www.missionintegers.com/
2250,34820784,US,15,http://www.missionintegers.com/
2254,34820786,US,6,http://www.missionintegers.com/
2255,34820788,US,6,http://www.missionintegers.com/
2257,34820790,US,15,http://www.missionintegers.com/
2260,34820792,US,15,http://www.missionintegers.com/
2264,34820794,US,20,http://www.missionintegers.com/
2271,34820796,US,20,http://www.missionintegers.com/
2281,34820798,US,20,http://www.missionintegers.com/
2283,34820800,US,15,http://www.missionintegers.com/
2288,34820802,US,6,http://www.missionintegers.com/
2291,34820804,US,20,http://www.missionintegers.com/
2294,34820806,US,6,http://www.missionintegers.com/
2295,34820808,US,2,http://www.missionintegers.com/
2296,34820810,US,20,http://www.missionintegers.com/
2298,34820812,US,20,http://www.missionintegers.com/
2299,34820814,US,20,http://www.missionintegers.com/
2302,34820816,US,6,http://www.missionintegers.com/
2303,34820818,US,15,http://www.missionintegers.com/
2305,34820820,US,15,http://www.missionintegers.com/
2307,34820822,US,1,http://www.missionintegers.com/
2310,34820824,US,20,http://www.missionintegers.com/
2312,34820826,US,15,http://www.missionintegers.com/
2318,34820828,US,15,http://www.missionintegers.com/
2322,34820830,US,0,http://www.missionintegers.com/
2323,34820832,US,5,http://www.missionintegers.com/
2326,34820834,US,15,http://www.missionintegers.com/
2336,34820836,US,5,http://www.missionintegers.com/
2337,34820838,MX,15,http://www.missionintegers.com/
2341,34820840,MX,20,http://www.missionintegers.com/
2343,34820842,MX,20,http://www.missionintegers.com/
2344,34820844,MX,20,http://www.missionintegers.com/
2346,34820846,MX,20,http://www.missionintegers.com/
2350,34820848,MX,15,http://www.missionintegers.com/
2352,34820850,MX,15,http://www.missionintegers.com/
2353,34820852,MX,20,http://www.missionintegers.com/
2356,34820854,MX,20,http://www.missionintegers.com/
2357,34820856,MX,15,http://www.missionintegers.com/
2358,34820858,MX,15,http://www.missionintegers.com/
2365,34820860,MX,15,http://www.missionintegers.com/
2367,34820862,MX,15,http://www.missionintegers.com/
2369,34820864,MX,15,http://www.missionintegers.com/
2371,34820866,MX,20,http://www.missionintegers.com/
2373,34820868,MX,20,http://www.missionintegers.com/
2374,34820870,MX,15,http://www.missionintegers.com/
2381,34820872,US,15,http://www.missionintegers.com/
2384,34820874,US,15,http://www.missionintegers.com/
2389,34820876,US,20,http://www.missionintegers.com/
2394,34820878,FR,15,http://www.missionintegers.com/
2395,34820880,FR,15,http://www.missionintegers.com/
2396,34820882,FR,15,http://www.missionintegers.com/
2401,34820884,ES,15,http://www.missionintegers.com/
2403,34820886,ES,20,http://www.missionintegers.com/
2419,34820888,ES,15,http://www.missionintegers.com/
2422,34820890,ES,15,http://www.missionintegers.com/
2426,34820892,ES,2,http://www.missionintegers.com/
2431,34820894,ES,6,http://www.missionintegers.com/
2441,34820896,ES,15,http://www.missionintegers.com/
2442,34820898,ES,15,http://www.missionintegers.com/
2444,34820900,ES,15,http://www.missionintegers.com/
2450,34820902,ES,2,http://www.missionintegers.com/
2466,34820904,ES,6,http://www.missionintegers.com/
2467,34820906,ES,15,http://www.missionintegers.com/
2471,34820908,ES,-1,http://www.missionintegers.com/
2474,34820910,ES,6,http://www.missionintegers.com/
2475,34820912,PT,6,http://www.missionintegers.com/
2476,34820914,ES,6,http://www.missionintegers.com/
2479,34820916,ES,5,http://www.missionintegers.com/
2483,34820918,ES,20,http://www.missionintegers.com/
2485,34820920,PT,20,http://www.missionintegers.com/
2488,34820922,ES,6,http://www.missionintegers.com/
2490,34820924,PT,5,http://www.missionintegers.com/
2494,34820926,PT,-1,http://www.missionintegers.com/
2500,34820928,PT,20,http://www.missionintegers.com/
2505,34820930,ES,-1,http://www.missionintegers.com/
2507,34820932,ES,2,http://www.missionintegers.com/
2508,34820934,ES,6,http://www.missionintegers.com/
2511,34820936,ES,20,http://www.missionintegers.com/
2513,34820938,ES,-1,http://www.missionintegers.com/
2516,34820940,ES,2,http://www.missionintegers.com/
2521,34820942,PT,20,http://www.missionintegers.com/
2522,34820944,ES,-1,http://www.missionintegers.com/
2525,34820946,PT,20,http://www.missionintegers.com/
2528,34820948,PT,6,http://www.missionintegers.com/
2530,34820950,ES,-1,http://www.missionintegers.com/
2534,34820952,ES,6,http://www.missionintegers.com/
2535,34820954,ES,-1,http://www.missionintegers.com/
2537,34820956,PT,6,http://www.missionintegers.com/
2538,34820958,ES,15,http://www.missionintegers.com/
2539,34820960,ES,-1,http://www.missionintegers.com/
2543,34820962,ES,15,http://www.missionintegers.com/
2547,34820964,PT,6,http://www.missionintegers.com/
2548,34820966,PT,5,http://www.missionintegers.com/
2552,34820968,ES,6,http://www.missionintegers.com/
2553,34820970,ES,0,http://www.missionintegers.com/
2559,34820972,FR,20,http://www.missionintegers.com/
